30-03-2016,1011.142857
31-03-2016,1009.2
01-04-2016,1006.714286
02-04-2016,1008
03-04-2016,1008.375
04-04-2016,1006.6875
05-04-2016,1007
06-04-2016,1006.875
07-04-2016,1007.266667
08-04-2016,1009.2
09-04-2016,1009.3125
10-04-2016,1008.8125
11-04-2016,1009.4
12-04-2016,1006.333333
13-04-2016,1003.3125
14-04-2016,1003.8125
15-04-2016,1004.625
16-04-2016,1003.0625
17-04-2016,1002.666667
18-04-2016,1004.6875
19-04-2016,1005.866667
20-04-2016,1006.4375
21-04-2016,1003.4
22-04-2016,1001.727273
23-04-2016,1001.846154
24-04-2016,1003.0625
25-04-2016,1005.5625
26-04-2016,1007.1875
27-04-2016,1005.6875
28-04-2016,1004.692308
29-04-2016,1005.714286
30-04-2016,1004.8125
01-05-2016,1002.4375
02-05-2016,1002.2
03-05-2016,1004.3125
04-05-2016,1003.785714
05-05-2016,1007.466667
06-05-2016,1007
07-05-2016,1005.5625
08-05-2016,1005.933333
09-05-2016,1006.0625
10-05-2016,1006.5625
11-05-2016,1006.0625
12-05-2016,1002.25
13-05-2016,1001.352941
14-05-2016,1003.125
15-05-2016,1003.5625
16-05-2016,1000.8
17-05-2016,998.9375
18-05-2016,997.8125
19-05-2016,998.625
20-05-2016,996.9333333
21-05-2016,995.9333333
22-05-2016,996.4666667
23-05-2016,999.5714286
24-05-2016,1000.736842
25-05-2016,997.4782609
26-05-2016,999.1538462
27-05-2016,999.9545455
28-05-2016,999.8333333
29-05-2016,1001.25
30-05-2016,1003.8125
31-05-2016,1002.307692
01-06-2016,1002.733333
02-06-2016,1002
03-06-2016,1002.25
04-06-2016,1001.866667
05-06-2016,1002.833333
06-06-2016,1001.571429
07-06-2016,1002.0625
08-06-2016,999.2142857
09-06-2016,938.0666667
10-06-2016,998.25
11-06-2016,999
12-06-2016,998.8125
13-06-2016,998.1875
14-06-2016,997.8125
15-06-2016,996.1333333
16-06-2016,999
17-06-2016,999.4285714
18-06-2016,1000.857143
19-06-2016,1001.375
20-06-2016,1000.6875
21-06-2016,999.9375
22-06-2016,1001.5625
23-06-2016,999.6923077
24-06-2016,998.3125
25-06-2016,1000.071429
26-06-2016,1000.375
27-06-2016,998.8666667
28-06-2016,1001.5
29-06-2016,1001.1875
30-06-2016,997.8666667
01-07-2016,1002.5625
02-07-2016,998.375
03-07-2016,998.25
04-07-2016,997.125
05-07-2016,995.5625
06-07-2016,996.8666667
07-07-2016,997.6875
08-07-2016,997.4
09-07-2016,996.75
10-07-2016,996.0625
11-07-2016,997.75
12-07-2016,999.0625
13-07-2016,998.4375
14-07-2016,998.375
15-07-2016,998.625
16-07-2016,999.875
17-07-2016,1001.333333
18-07-2016,1000.8
19-07-2016,999.875
20-07-2016,999.625
21-07-2016,999.2666667
22-07-2016,999.3333333
23-07-2016,1001.625
24-07-2016,946.3125
25-07-2016,1001.875
26-07-2016,1003.125
27-07-2016,1004.625
28-07-2016,1002.066667
29-07-2016,1000.9375
30-07-2016,1001.2
31-07-2016,1000.666667
01-08-2016,999.125
02-08-2016,310.4375
03-08-2016,998.5
04-08-2016,998.7777778
05-08-2016,999.3333333
06-08-2016,1000.8
07-08-2016,1000.529412
08-08-2016,999.6363636
09-08-2016,998.5
10-08-2016,999.3703704
11-08-2016,1001.607143
12-08-2016,1002.285714
13-08-2016,1001.071429
14-08-2016,633.9
15-08-2016,999.2857143
16-08-2016,-3.041666667
17-08-2016,999.5185185
18-08-2016,999.9230769
19-08-2016,999.8928571
20-08-2016,1000.16
21-08-2016,1001.192308
22-08-2016,1002.888889
23-08-2016,1003.24
24-08-2016,1002.5
25-08-2016,1004.423077
26-08-2016,1005.222222
27-08-2016,1006.142857
28-08-2016,1006.2
29-08-2016,1003.607143
30-08-2016,1002.192308
31-08-2016,1003.037037
01-09-2016,1002.44
02-09-2016,1001.272727
03-09-2016,1001.157895
04-09-2016,1002.923077
05-09-2016,1003.230769
06-09-2016,1003.75
07-09-2016,1003.454545
08-09-2016,1005.166667
09-09-2016,1004.333333
10-09-2016,1005.230769
11-09-2016,1003.8
12-09-2016,1005.071429
13-09-2016,1006.4
14-09-2016,1006.928571
15-09-2016,1004.75
16-09-2016,1004.4
17-09-2016,1003.153846
18-09-2016,1005
19-09-2016,1004.708333
20-09-2016,1003.518519
21-09-2016,1005.4
22-09-2016,1008.777778
23-09-2016,1005.321429
24-09-2016,1352.615385
25-09-2016,1004.782609
26-09-2016,1006.76
27-09-2016,1006.703704
28-09-2016,1005.28
29-09-2016,1005.590909
30-09-2016,1005.571429
01-10-2016,1007.5
02-10-2016,1009.111111
03-10-2016,1007.185185
04-10-2016,1005.37037
05-10-2016,1005.25
06-10-2016,1007.148148
07-10-2016,1007.2
08-10-2016,1006.846154
09-10-2016,1005.96
10-10-2016,1006.148148
11-10-2016,1006.592593
12-10-2016,1006.25
13-10-2016,1008.333333
14-10-2016,1009.125
15-10-2016,1010.518519
16-10-2016,1011.857143
17-10-2016,1010.56
18-10-2016,1009.458333
19-10-2016,1008.555556
20-10-2016,1007.538462
21-10-2016,1008.727273
22-10-2016,1009.37037
23-10-2016,1009.307692
24-10-2016,1008.269231
25-10-2016,1008.923077
26-10-2016,1011.730769
27-10-2016,1014.62963
28-10-2016,1012.407407
29-10-2016,1013
30-10-2016,1014.608696
31-10-2016,1017.807692
01-11-2016,1016.384615
02-11-2016,1016.590909
03-11-2016,1016.24
04-11-2016,1012.62963
05-11-2016,1010.346154
06-11-2016,1011.518519
07-11-2016,1012.772727
08-11-2016,1013.64
09-11-2016,1014.666667
10-11-2016,1013.814815
11-11-2016,1014.08
12-11-2016,1015.153846
13-11-2016,1016.518519
14-11-2016,1015.730769
15-11-2016,1016.24
16-11-2016,1017.538462
17-11-2016,1350.296296
18-11-2016,1014.692308
19-11-2016,1012.466667
20-11-2016,1013.35
21-11-2016,1013
22-11-2016,1012.894737
23-11-2016,1013.173913
24-11-2016,1014.947368
25-11-2016,1012.95
26-11-2016,1013.25
27-11-2016,1013.590909
28-11-2016,12.04545455
29-11-2016,1015
30-11-2016,1016.608696
01-12-2016,1016.875
02-12-2016,1017.75
03-12-2016,1019.333333
04-12-2016,1019.7
05-12-2016,1017.045455
06-12-2016,1017.961538
07-12-2016,1017.421053
08-12-2016,1016.2
09-12-2016,1013.416667
10-12-2016,1014
11-12-2016,1013.291667
12-12-2016,1014.181818
13-12-2016,1015.1
14-12-2016,1017.333333
15-12-2016,1016.666667
16-12-2016,1018.777778
17-12-2016,1016.947368
18-12-2016,1018.083333
19-12-2016,1017.428571
20-12-2016,1015.2
21-12-2016,1015.619048
22-12-2016,1016.142857
23-12-2016,1014.25
24-12-2016,1011.318182
25-12-2016,1014.35
26-12-2016,1016.952381
27-12-2016,1017.2
28-12-2016,1015.565217
29-12-2016,1016.904762
30-12-2016,1017.904762
31-12-2016,1016.1
01-01-2017,1016
